ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0030111	regulation of Wnt signaling pathway	311	0.332516227739346	1.37489761147354	0.00416975736177374	0.0386256167817188	0.0312601613455366	3787	tags=29%, list=19%, signal=24%	TNFAIP3/GPRC5B/RSPO1/TMEM170B/HIC1/TMEM132A/LRP1/APCDD1L/MCC/TLR2/APCDD1/PRKN/CYLD/ADGRA2/COL1A1/SULF2/NFATC4/WWOX/ZBED3/PRICKLE1/EDA/GLI3/KLF15/FOXO3/TCF7L1/SOX9/DDIT3/APOE/GLI1/RNF213/TBL1XR1/TRABD2B/LRRK1/DAAM2/ABL1/LRRK2/PBXIP1/SEMA5A/GRB10/NFKB1/SFRP4/ZNF703/LGR4/HECW1/BICC1/WLS/EGFR/PTPRU/TCF7L2/VGLL4/DAB2IP/TSC2/CTHRC1/CRBN/DAB2/PTK7/SNAI2/FERMT1/KREMEN1/FAM53B/MLLT3/RBMS3/FUZ/WWTR1/TPBGL/SMAD3/CSNK1G2/FRAT1/GSK3B/TBX18/SRC/TNKS/LATS1/IFT80/TLE4/DKK3/AXIN1/NPHP3/NPHP4/DACT3/USP34/LIMD1/HMGA2/LMBR1L/SFRP2/APP/BMP2/POU5F1/JUP
GO:0048259	regulation of receptor-mediated endocytosis	110	0.423513731720922	1.5465460617195	0.00421511773552505	0.0390017327266754	0.0315645563585772	4301	tags=37%, list=22%, signal=29%	C3/PCSK9/ARRB1/RSPO1/CLU/ITGB3/ANKRD13B/SH3GL3/MDM2/INSR/MAGI2/MIR27B/SFRP4/TBC1D5/TF/HIP1R/VEGFA/ARAP1/SDCBP/DAB2/OPHN1/BMP2K/SGIP1/TNK2/WASL/ANGPT1/CBLB/RIN3/LPAR1/NCDN/UBQLN2/AP2A1/APP/ABCA2/HPCA/RABGEF1/ANKRD13D/AAK1/DLG4/DTNBP1/APOC1
GO:0021762	substantia nigra development	43	-0.526513964117093	-1.64401801725919	0.0042590720643981	0.0393640053933886	0.0318577478453703	3230	tags=49%, list=16%, signal=41%	CKB/ATP5PB/BASP1/CALM3/CDC42/GLUD1/RHOA/YWHAQ/ATP5PF/NDUFS3/RAD1/CALM2/GNB4/CALM1/ACTB/YWHAE/DYNLL1/MBP/HSPA5/LDHA/YWHAH
GO:1904668	positive regulation of ubiquitin protein ligase activity	6	-0.878945279494675	-1.70229091810162	0.00428791304215707	0.0394663773545453	0.0319405986653612	190	tags=67%, list=1%, signal=66%	UBE2S/PLK1/UBE2C/CDC20
GO:0150146	cell junction disassembly	34	0.599053893122518	1.73833744761168	0.00433314103211975	0.0398240921315221	0.0322301013989271	1452	tags=21%, list=7%, signal=19%	C3/RHOU/CX3CL1/PRICKLE1/IQSEC1/EPHA4/PIK3R1
GO:0050807	regulation of synapse organization	281	0.341685238653766	1.40190169788746	0.00443241397574812	0.0404192767221169	0.0327117912173062	4189	tags=31%, list=21%, signal=25%	LRRC15/CNTNAP1/NRCAM/TRIM47/TLR2/NRP2/CLSTN3/AGRN/NFATC4/NTNG2/PRICKLE1/FLRT3/CACNA2D3/NTN1/SRGAP3/NUMBL/APOE/LZTS3/AMOT/IQSEC2/EPHA4/NLGN2/OGT/AMIGO3/MAPRE3/ADGRB2/MDGA1/TANC2/ABL1/LRRK2/PTPRS/CDKL5/S1PR2/AGAP1/DLG5/ARHGAP12/CYFIP2/LRFN3/COLQ/SIX4/EFNA5/SEMA4D/MRTFB/NEDD4L/DAB2IP/CDK5R1/SRPX2/EPHB3/NLGN3/SRGAP1/AMIGO1/PTK2B/PTPN13/SETD5/DMPK/DLGAP4/CC2D1A/MYCBP2/WASL/ANAPC2/LRRC24/LRFN4/EFNA1/CLSTN1/CHRNB2/PPFIA2/LATS1/MAP1B/SEMA4A/SNX27/PLXNC1/TANC1/ZDHHC8/SLC7A11/EGLN1/CLN3/PAK3/APP/PRKCA/TPBG/ADNP/RTN4RL2/FGFR1/ASIC1/SLITRK1/NEFL/ARHGAP22/DTNBP1
GO:0048638	regulation of developmental growth	282	0.334026268151501	1.37182080694357	0.00460491241137587	0.0418526296546113	0.0338718204328418	2845	tags=25%, list=14%, signal=22%	BCL2L11/CXCL12/PLXNA4/FN1/COL14A1/GDF15/NRCAM/ULK1/PTCH1/GDF5/PRKN/STC2/CSF1/ACACB/AGRN/SPTBN4/MAPT/MEGF8/RGMA/NTN1/DLL1/PIM1/HLX/TGFBR3/GRN/INSR/MIR590/APOE/GLI1/FOXP1/L1CAM/CAPN3/SLC23A2/ABL1/PTPRS/CDKL5/RUFY3/SEMA5A/ZFPM2/COLQ/SIX4/EFNA5/SEMA4D/G6PD/TLL2/GATA6/PEX5/BCL11A/IGF2/NEDD4L/VGLL4/VEGFA/TRIM46/PPARA/PTEN/JARID2/SEMA6C/SMO/PROX1/KCNK2/AR/MYCBP2/MBD5/SGPL1/GSK3B/DIP2B/ANAPC2/DUSP10/NGF/STAT5A
GO:0001975	response to amphetamine	26	-0.626202607214637	-1.76074021979014	0.0046106762290101	0.0418586087767716	0.0338766594060158	2806	tags=38%, list=14%, signal=33%	CALM3/SOD1/EDNRA/SLC1A1/HDAC2/EDN1/HPRT1/NR4A2/RGS4/RGS2
GO:0009994	oocyte differentiation	57	-0.498459219524145	-1.64606819909147	0.00472090458076967	0.04252964368478	0.0344197357693363	1338	tags=21%, list=7%, signal=20%	WDR77/BCAS2/PDE3A/DCAF13/FBXO5/INHBB/BRCA2/EDN1/DMC1/TRIP13/AURKA/CCNB1
GO:0060327	cytoplasmic actin-based contraction involved in cell motility	5	-0.891179080392319	-1.649222490212	0.00478712969512917	0.0429845446228575	0.0347878923945341	462	tags=40%, list=2%, signal=39%	LIMCH1/ACTC1
