gene_id	MW1_cornea_mock_1	MW2_cornea_mock_2	MW3_cornea_mock_3	MW4_cornea_CoV2_1	MW5_cornea_CoV2_2	MW6_cornea_CoV2_3
CTNND1	32.6583644894415	38.501298459051	38.9866001933466	24.1373944356053	32.7086327771301	26.7599352779667
CTNND2	0	0	0	0	0	2.22999460649722
CTNS	232.567141061174	239.758085858636	219.299626087575	267.610242655625	256.713208765961	322.234220638848
CTPS1	1213.30772315319	1050.91044203001	1012.67694002218	754.555939095663	740.4045055914	724.748247111597
CTPS2	167.250412082291	169.755725023998	189.085010937731	193.099155484843	186.34008976062	171.709584700286
CTR9	1840.74418031397	1918.06468686909	1945.431349648	1805.05732301049	1657.23739404126	1656.88599262744
CTRC	0	0	0.974665004833666	1.04945193198284	1.98234138043213	1.11499730324861
CTRL	18.8033007666481	14.8755016773606	18.5186350918397	16.7912309117255	22.7969258749695	11.1499730324861
CTSA	4145.63299534152	4018.13551190823	3838.23078903498	4800.19313688952	4355.20401280939	5414.42690457525
CTSB	26723.4489790421	25609.488681842	19604.4119072244	27870.2949576683	22397.4840868124	29645.5482987741
CTSC	557.171491138047	536.393089895415	454.193892252488	434.473099840896	325.103986390869	457.14889433193
CTSD	5022.46059951259	4789.03651059969	3942.51994455218	5893.72205001564	5125.34363910727	6909.63828823164
CTSF	651.187994971287	628.271188490878	534.116422648849	751.407583299714	652.19031416217	863.007912714424
CTSH	46.5134282122348	56.0018886677106	27.2906201353426	23.0879425036225	36.6733155379944	40.13990291695
CTSK	830.31417595883	852.27874316172	717.353443557578	1184.83123120863	900.974157406403	1232.07202008971
CTSL	6212.01678485527	6346.58903917039	5330.44291143532	6047.99148401711	4999.46496144983	5951.85560474108
CTSLP2	0	0	0.974665004833666	0	0	0
CTSO	793.697221834305	822.527739806999	679.341508369065	862.649488089895	768.15728491745	828.442996313718
CTSS	2.96894222631286	2.62508853129893	2.923995014501	19.939586707674	15.858731043457	14.4949649422319
CTSV	21.772242992961	7.00023608346382	22.4172951111743	13.6428751157769	12.8852189728088	12.2649703357347
CTSW	2.96894222631286	0.875029510432978	1.94933000966733	1.04945193198284	0.991170690216064	2.22999460649722
CTSZ	7423.34521319092	6779.72864683471	5132.58591545408	6004.96395480582	5005.41198559112	7275.35740369718
CTTN	5528.17042539455	5128.54796064768	5871.381989118	5588.33153780863	6106.60262242117	5082.15770820717
CTTNBP2	0	0.875029510432978	0	2.09890386396568	0.991170690216064	0
CTTNBP2NL	1669.5351785966	1626.67985989491	1649.13318817856	1365.33696350968	1439.17984219373	1440.5765157972
CTU1	40.5755437596091	38.501298459051	48.7332502416833	38.8297214833651	63.4349241738281	53.5198705559333
CTU2	255.329031462906	197.756669357853	176.414365874894	173.159568777169	133.808043179169	189.549541552264
CTXN1	27.7101274455867	14.0004721669276	29.23995014501	23.0879425036225	30.726291396698	30.1049271877125
CTXN2	0	0	0.974665004833666	0	0	0
CTXND2	0	0	0.974665004833666	0	0	0
CUBN	78.1821452929053	100.628393699792	141.326425700882	146.923270477598	188.322431141052	162.789606274297
CUEDC1	1011.41965176391	850.528684140854	976.614334843333	952.90235424042	1055.59678508011	1078.20239224141
CUEDC2	995.585293223579	900.405366235534	704.68279849474	822.770314674547	680.934264178436	987.887610678269
CUL1	1466.65745979855	1425.42307249532	1502.93343745351	1350.64463646192	1323.21287143845	1265.52193918717
CUL2	1120.28086672872	1144.53859964633	1133.53540062155	963.396873560248	1018.92346954211	894.227837205386
CUL3	1617.08386593174	1711.5577224069	1700.79043343475	1562.63392672245	1616.5993957424	1449.49649422319
CUL4A	2090.13532732425	2007.31769693325	2176.42695579358	2070.56866180215	2068.57323048093	1947.90028877532
CUL4B	6337.70200576919	6923.23348654572	7607.26036272676	5379.49060334404	5690.31093253043	4800.06339048527
CUL5	1081.68461778665	1212.79090146011	1351.86036170429	1197.42465439242	1214.18409551468	1113.88230594536
CUL7	1934.76068414721	1881.3134474309	1933.73536958999	2099.95331589767	2105.24654601892	2085.0449570749
CUL9	816.459112236037	653.647044293434	1098.44746044754	945.55619071654	1283.5660438298	931.02274821259
CUTA	1115.33262968486	1013.28417308139	849.907884214957	973.891392880077	777.077821129394	1218.69205245073
CUTALP	400.807200552236	417.38907647653	508.775132523174	584.544726114442	659.128508993683	526.278727133344
CUTC	333.511176755811	278.259384317687	282.652851401763	346.319137554338	276.536622570282	288.78430154139
CUX1	1499.31582428799	1519.92625962208	1467.8454972795	1563.68337865443	1704.81358717163	1555.42123803181
CUX2	0	0	0	1.04945193198284	0	0
CWC15	694.732480957209	730.649641211537	630.608258127382	606.583216686082	538.205684787323	534.083708256084
CWC22	553.212901502963	546.893444020611	614.038953045209	553.061168154957	564.967293423157	536.313702862582
CWC25	534.409600736315	496.141732415498	532.167092639182	517.379802467541	521.35578305365	481.6788350034
CWC27	670.980943146706	721.024316596774	682.265503383566	627.572255325739	562.984952042725	545.233681288571
CWF19L1	439.403449494303	468.140788081643	416.181957063975	369.40708005796	353.847936407135	367.949110072041
CWF19L2	296.894222631286	315.010623755872	335.284761662781	304.341060275024	308.254084657196	262.024366263423
CWH43	0	0	0	0	0	1.11499730324861
CX3CL1	3.95858963508381	1.75005902086596	0.974665004833666	10.4945193198284	13.8763896630249	14.4949649422319
CX3CR1	0.989647408770953	0.875029510432978	0.974665004833666	1.04945193198284	0.991170690216064	1.11499730324861
CXADR	0	0	0.974665004833666	2.09890386396568	2.97351207064819	0
CXCL1	2024.81859834537	1999.44243133935	1986.36727985101	4336.3353829531	3904.22134876108	4162.28493302706
CXCL12	2937.27350923219	3379.36396929216	2943.48831459767	5238.86404445834	4602.00551467319	5394.35695311678
CXCL14	0	2.62508853129893	1.94933000966733	1.04945193198284	1.98234138043213	3.34499190974583
CXCL16	79.1717927016763	84.8778625119988	85.7705204253626	89.2034142185415	88.2141914292297	86.9697896533916
CXCL2	147.457463906872	136.504603627545	171.541040850725	206.74203060062	221.031063918182	219.654468739976
CXCL3	307.780344127766	289.634767953316	276.804861372761	527.874321787369	416.291689890747	476.103848487157
CXCL5	2220.76878528202	2238.32548768756	1794.35827389878	2967.85006364747	2681.11671703445	2848.8181098002
CXCL6	3741.85685256297	3633.99755682816	3270.97575622178	8483.76941814929	7374.30993520752	7649.99649758872
CXCL8	4788.90381104264	4786.41142206839	3790.47220379813	3048.65786241015	2695.9842773877	3447.5716616447
CXCR2P1	0	0	0	0	1.98234138043213	0
CXCR4	0	0	0	0	0	1.11499730324861
CXCR5	0.989647408770953	0	0	1.04945193198284	0	0
CXorf38	305.801049310225	275.634295786388	283.627516406597	248.720107879933	294.377694994171	221.884463346473
CXorf40A	167.250412082291	199.506728378719	205.654316019904	204.643126736654	222.022234608398	168.36459279054
CXorf40B	49.4823704385477	63.0021247511744	54.5812402706853	62.9671159189705	54.5143879618835	53.5198705559333
CXorf56	337.469766390895	320.26080081847	285.576846416264	289.648733227264	225.986917369263	280.97932041865
CXorf57	18.8033007666481	19.2506492295255	29.23995014501	19.939586707674	22.7969258749695	13.3799676389833
CXorf58	0	1.75005902086596	0	0	0.991170690216064	0
CXXC1	738.276966943131	644.896749189105	717.353443557578	724.12183306816	713.642896955566	761.543158118801
CXXC5	658.115526832684	661.522309887331	542.888407692352	566.704043270734	491.620662347168	626.628484425719
CXXC5-AS1	0.989647408770953	0	0.974665004833666	0	0	0
CYB561	493.834056976706	404.263633820036	374.271361856128	377.802695513823	368.715496760376	439.308937479953
CYB561A3	971.833755413076	849.653654630421	711.505453528576	928.764959804814	769.148455607666	1024.68252168547
CYB561D1	306.790696718996	296.635004036779	282.652851401763	278.104761975453	328.077498461517	345.649164007069
CYB561D2	160.322880220894	168.880695513565	124.757120618709	132.230943429838	103.081751782471	192.89453346201
CYB5A	408.724379822404	393.76327969484	337.234091672448	394.593926425548	318.165791559357	437.078942873455
CYB5B	1554.73607917917	1487.55016773606	1347.96170168496	1306.56765531864	1158.67853686258	1353.60672614381
CYB5D1	721.452960994025	699.148578835949	659.848208272392	659.055813285224	623.446364145905	690.18333071089
CYB5D2	591.80915044503	575.769417864899	494.155157450669	643.314034305482	498.55885717868	709.138284866116
CYB5R1	1080.69497037788	1036.03494035265	761.213368775093	946.605642648523	722.563433167511	1058.13244078293
CYB5R2	188.033007666481	203.881875930884	178.363695884561	157.417789797426	121.913994896576	173.939579306783
CYB5R3	9851.93995431484	8789.67143229926	6946.43748944954	8481.67051428532	7358.45120416406	10411.8448177355
CYB5R4	198.919129162962	195.131580826554	160.819725797555	155.31888593346	167.507846646515	199.584517281501
CYB5RL	60.3684919350282	50.7517116051127	55.555905275519	51.4231446671592	50.5497052010193	56.8648624656791
CYBA	1153.92887862693	1106.91233069772	835.287909142452	729.369092728075	670.03138658606	1210.88707132799
CYBB	0	0.875029510432978	0	0	0.991170690216064	0
CYBC1	790.728279607992	686.023136179455	846.009224195622	898.330853777312	859.344988417328	850.74294237869
CYBRD1	9493.68759233975	10547.6057187591	9650.15821285813	11694.0428780848	11197.2552873709	11822.316406345
CYC1	848.127829316707	767.400880649722	613.064288040376	622.324995665825	487.655979586304	865.237907320922
CYCS	1771.46886170001	1745.68387331379	1719.30906852659	1339.10066521011	1254.82209381354	1397.09162097051
CYFIP1	2733.40614302537	2542.83575731823	2155.95899069207	2526.0308002827	2370.88029099683	2740.66337138508
CYFIP2	140.529932045475	158.380341388369	152.047740754052	179.456280369066	195.260625972565	180.629563126275
CYGB	27.7101274455867	33.2511213964532	32.163945159511	41.9780772793136	26.7616086358337	42.3698975234472
CYHR1	500.761588838102	444.514991299953	522.420442590845	529.973225651335	522.346953743866	593.178565328261
CYLD	563.109375590672	578.394506396198	568.229697818027	781.841689327217	860.336159107544	752.623179692812
CYP11A1	9.89647408770953	18.3756197190925	8.77198504350299	16.7912309117255	13.8763896630249	16.7249595487292
CYP17A1	0	0	0	2.09890386396568	0	0
CYP19A1	48.4927230297767	56.8769181781436	50.6825802513506	78.7088948987131	69.3819483151245	88.0847869566402
CYP1A1	13.8550637227933	5.25017706259787	2.923995014501	8.39561545586273	2.97351207064819	3.34499190974583
CYP1A2	0	0	0	0	0.991170690216064	0
CYP1B1	1877.3611344385	2202.44927775981	2191.04693086608	2841.91583180953	2857.54509989291	2790.83825003127
CYP1B1-AS1	0.989647408770953	0	3.89866001933466	3.14835579594852	4.95585345108032	2.22999460649722
CYP20A1	614.571040846762	562.643975208405	557.508382764857	566.704043270734	667.057874515411	540.773692075576
CYP21A1P	0	0	0	0	1.98234138043213	1.11499730324861
CYP21A2	4.94823704385477	2.62508853129893	8.77198504350299	3.14835579594852	8.92053621194458	2.22999460649722
CYP24A1	12.8654163140224	19.2506492295255	17.543970087006	19.939586707674	18.8322431141052	11.1499730324861
CYP26A1	0.989647408770953	0	0	0	0.991170690216064	1.11499730324861
CYP26B1	25.7308326280448	19.2506492295255	21.4426301063407	16.7912309117255	25.7704379456177	24.5299406714694
CYP26C1	0	0	0.974665004833666	0	0	0
CYP27A1	231.577493652403	232.757849775172	188.110345932898	303.291608343041	251.75735531488	379.099083104528
CYP27B1	43.5444859859219	59.5020067094425	45.8092552271823	41.9780772793136	62.4437534836121	39.0249056137014
CYP27C1	4.94823704385477	1.75005902086596	9.74665004833666	3.14835579594852	6.93819483151245	6.68998381949166
CYP2B7P	4.94823704385477	3.50011804173191	11.695980058004	5.24725965991421	9.91170690216064	5.57498651624305
CYP2C18	0	0	0.974665004833666	1.04945193198284	0	0
CYP2C8	3.95858963508381	3.50011804173191	6.82265503383566	3.14835579594852	0.991170690216064	4.45998921299444
CYP2C9	0	0	0	0	0.991170690216064	0
CYP2D7	13.8550637227933	14.8755016773606	38.9866001933466	16.7912309117255	39.6468276086426	20.069951458475
CYP2E1	9.89647408770953	7.8752655938968	16.5693050821723	6.29671159189705	10.9028775923767	7.80498112274027
CYP2G1P	0.989647408770953	1.75005902086596	2.923995014501	6.29671159189705	12.8852189728088	5.57498651624305
CYP2J2	6.92753186139667	11.3753836356287	8.77198504350299	15.7417789797426	18.8322431141052	13.3799676389833
CYP2R1	106.881920147263	125.129219991916	147.174415729884	163.714501389323	145.702091461761	118.189714144353
CYP2S1	28.6997748543576	16.6255606982266	18.5186350918397	25.1868463675882	25.7704379456177	11.1499730324861
CYP2T1P	6.92753186139667	11.3753836356287	13.6453100676713	12.5934231837941	9.91170690216064	18.9549541552264
CYP2U1	505.709825881957	621.270952407414	499.028482474837	641.215130441516	612.543486553528	614.363514089984
CYP2W1	0	0	1.94933000966733	1.04945193198284	2.97351207064819	0
CYP39A1	70.2649660227377	97.1282756580605	80.8971954011943	70.3132794428504	75.3289724564209	75.8198166209055
CYP3A5	0.989647408770953	0	0	1.04945193198284	0	0
CYP46A1	6.92753186139667	7.00023608346382	10.7213150531703	10.4945193198284	16.8499017336731	8.91997842598888
CYP4A11	0	0.875029510432978	0	0	0	0
CYP4F11	91.0475616069277	84.8778625119988	94.5425054688656	77.6594429667302	86.2318500487976	92.5447761696347
CYP4F3	0.989647408770953	0	0.974665004833666	0	0	0
CYP4F35P	0	2.62508853129893	0.974665004833666	1.04945193198284	1.98234138043213	4.45998921299444
CYP4V2	628.426104569555	669.397575481228	656.924213257891	737.764708183937	803.839429765228	664.538392736172
CYP4X1	2.96894222631286	3.50011804173191	2.923995014501	2.09890386396568	0.991170690216064	3.34499190974583
CYP4Z1	0	0.875029510432978	0	0	0	0
CYP51A1	2314.78528911526	2375.70512082553	2017.55656000569	2901.73459193256	2861.50978265378	2873.34805047167
CYP51A1-AS1	0.989647408770953	1.75005902086596	3.89866001933466	1.04945193198284	1.98234138043213	4.45998921299444
CYP7A1	0	0	0.974665004833666	0	0.991170690216064	2.22999460649722
CYP7B1	69.2753186139667	67.3772723033393	76.0238703770259	151.121078205529	196.251796662781	133.799676389833
CYR61	10563.4964412212	9591.19846385587	9185.24300555247	7268.50408091316	7495.23275941388	6666.56887612344
CYREN	480.968640662683	481.266230738138	425.928607112312	388.297214833651	367.72432607016	430.388959053964
CYS1	12.8654163140224	12.2504131460617	10.7213150531703	13.6428751157769	9.91170690216064	7.80498112274027
CYSRT1	10.8861214964805	9.62532461476276	3.89866001933466	7.34616352387989	6.93819483151245	3.34499190974583
CYSTM1	225.639609199777	201.256787399585	146.19975072505	165.813405253289	143.719750081329	244.184409411446
CYTH1	458.206750260951	427.014401091293	419.105952078476	473.302821324261	459.903200260254	469.413864667665
CYTH2	886.724078258774	812.027385681803	1021.44892506568	1000.12769117965	1245.90155760159	995.692591801009
CYTH3	2150.50381925928	2065.06964462183	2090.65643536821	2332.93164479786	2386.73902204028	2410.6241696235
CYTH4	0	0	0.974665004833666	0	0.991170690216064	0
CYTIP	0	0	0	0	0	1.11499730324861
CYTL1	2182.17253633995	2410.70630124285	2014.63256499119	1633.99665809728	1270.68082485699	2044.90505415795
CYTOR	275.121979638325	252.883528515131	184.211685913563	289.648733227264	205.172332874725	315.544236819357
CYYR1	22.7618904017319	28.0009443338553	23.391960116008	30.4341060275024	12.8852189728088	22.2999460649722
CYYR1-AS1	37.6066015332962	34.1261509068861	27.2906201353426	38.8297214833651	33.6998034673462	23.4149433682208
CZ1P-ASNS	4.94823704385477	6.12520657303084	8.77198504350299	4.19780772793136	10.9028775923767	3.34499190974583
D2HGDH	517.585594787209	434.88966668519	844.059894185955	634.918418849619	937.647472944397	563.073638140548
DAAM1	573.005849678382	583.644683458796	666.670863306227	546.76445656306	588.755389988342	472.758856577411
DAAM2	707.597897271232	747.275201909763	808.971954011943	874.193459341707	983.241324694336	931.02274821259
DAB2	8432.78557013729	9103.8070265447	8316.81648624567	10048.5022487357	9782.85471243256	9941.31595576461
DAB2IP	304.811401901454	237.132997327337	251.463571247086	321.132291186749	292.395353613739	324.464215245346
DACT1	88.0786193806148	83.1278034911329	70.175880348024	72.412183306816	58.4790707227478	73.5898220144083
DACT3	171.209001717375	169.755725023998	128.655780638044	174.209020709152	173.454870787811	179.514565823026
DACT3-AS1	1.97929481754191	1.75005902086596	0	1.04945193198284	4.95585345108032	0
DAD1	1810.06511064207	1735.1835191886	1341.13904665112	1439.84805068046	1192.37834032993	1845.32053687645
DAG1	3933.84844986454	3349.61296593744	3130.62399552574	3217.61962345939	3191.56962249573	3795.45082025827
DAGLA	79.1717927016763	108.503659293689	98.4411654882003	116.489164450095	144.710920771545	107.039741111867
DAGLB	342.41800343475	297.510033547212	289.475506435599	310.637771866921	265.633744977905	308.854252999865
DALRD3	247.411852192738	247.633351452533	251.463571247086	242.423396288036	238.872136342072	246.414404017943
DANCR	555.192196320505	573.1443293336	458.092552271823	600.286505094185	424.221055412476	622.168495212725
DAND5	3.95858963508381	0.875029510432978	2.923995014501	1.04945193198284	0	3.34499190974583
DANT2	9.89647408770953	4.37514755216489	10.7213150531703	7.34616352387989	16.8499017336731	8.91997842598888
DAP	4195.11536578007	3981.38427247005	3379.16357175832	3890.31831186039	3735.72233142435	4339.56950424359
DAP3	1415.19579454246	1354.54568215025	1311.89909650611	1246.74889519562	1131.91692822675	1274.44191761316
DAPK1	1906.06090929286	1976.6916640681	2120.87105051806	1765.17814959514	1990.27074595386	1780.65069328803
DAPK1-IT1	0	0	0.974665004833666	0	0.991170690216064	0
DAPK2	86.0993245630729	77.877626428535	68.2265503383566	68.2143755788847	86.2318500487976	55.7498651624305
DAPK3	755.100972892237	665.022427929063	630.608258127382	734.616352387989	681.925434868652	790.533088003265
DARS	2129.72122367509	2352.07932404384	2332.37335656696	2263.66781728699	2112.18474085043	2053.82503258394
DARS-AS1	34.6376593069834	63.8771542616074	44.8345902223486	61.9176639869876	37.6644862282104	52.4048732526847
DARS2	571.02655486084	589.769890031827	555.55905275519	416.632416997188	476.753101993927	425.928969840969
DAW1	106.881920147263	98.0033051684935	91.6185104543646	66.115471714919	47.5761931303711	49.0598813429389
DAXX	819.428054462349	771.776028201886	669.594858320728	730.418544660057	656.154996923035	847.397950468944
DAZAP1	1821.94087954733	1579.42826633152	1668.62648827524	1479.72722409581	1562.08500778052	1280.0169041294
DAZAP2	2908.57373437783	3030.2271946294	2573.11561276088	2804.13556225815	2373.85380306747	2931.3279102406
DAZL	0.989647408770953	0.875029510432978	1.94933000966733	1.04945193198284	1.98234138043213	1.11499730324861
DBF4	311.73893376285	308.010387672408	305.070146512937	210.939838328551	169.490188026947	154.984625151557
DBF4B	176.15723876123	157.505311877936	223.19828610691	149.022174341563	184.357748380188	134.914673693082
DBH-AS1	17.8136533578772	9.62532461476276	17.543970087006	12.5934231837941	23.7880965651855	15.6099622454805
DBI	2579.0211472571	2453.58274725407	1722.23306354109	2403.24492424071	1735.53987856833	2807.56320958
DBIL5P	6.92753186139667	5.25017706259787	3.89866001933466	12.5934231837941	13.8763896630249	14.4949649422319
DBIL5P2	0	0.875029510432978	2.923995014501	0	0	0
DBN1	3223.28161036699	2829.84543674025	2506.83839243219	2654.06393598461	2523.5205772901	2885.6130208074
DBNDD1	3.95858963508381	10.5003541251957	8.77198504350299	9.44506738784557	9.91170690216064	8.91997842598888
DBNDD2	0.989647408770953	0.875029510432978	1.94933000966733	5.24725965991421	0.991170690216064	2.22999460649722
DBNL	1650.73187782995	1456.04910536048	1252.44453121126	1225.75985655596	1153.7226834115	1460.64646725568
DBP	23.7515378105029	27.1259148234223	14.619975072505	30.4341060275024	29.7351207064819	41.2549002201986
DBR1	264.235858141845	268.634059702924	241.716921198749	209.890386396568	200.216479423645	220.769466043225
DBT	679.887769825645	693.898401773351	732.948083634917	826.968122402479	789.963040102203	677.918360375155
DBX1	0	0	0.974665004833666	0	0	0
DCAF1	806.562638148327	800.652002046175	827.490589103782	716.775669544281	729.501627999023	752.623179692812
DCAF10	831.303823367601	916.155897423328	974.665004833666	978.089200608008	978.285471243256	847.397950468944
DCAF11	881.775841214919	844.403477567824	743.669398688087	907.775921165158	780.051333200043	1025.79751898872
DCAF12	711.556486906315	714.899110023743	638.405578166051	705.231698292469	627.411046906769	777.153120364281
DCAF12L2	0	0	0	1.04945193198284	0	0
DCAF13	1002.51282508498	1096.41197657252	1180.31932085357	956.050710036368	865.292012558624	844.052958559198
DCAF13P3	2.96894222631286	4.37514755216489	1.94933000966733	0	1.98234138043213	4.45998921299444
DCAF15	290.95633817866	273.009207255089	367.448706822292	278.104761975453	280.501305331146	238.609422895203
DCAF16	635.353636430952	685.148106669022	807.022624002275	724.12183306816	822.671672879333	660.078403523177
DCAF17	469.092871757432	464.640670039911	560.432377779358	547.813908495043	658.137338303467	551.923665108062
DCAF4	185.064065440168	169.755725023998	191.034340947399	203.593674804671	210.128186325806	210.734490313987
DCAF4L1	15.8343585403353	9.62532461476276	11.695980058004	6.29671159189705	8.92053621194458	4.45998921299444
DCAF5	1208.35948610933	1134.03824552114	1167.64867579073	1183.78177927664	1267.70731278635	1159.59719537855
DCAF6	2387.02954995554	2441.33233410801	2390.85325685698	2507.14066550701	2529.4676014314	2405.04918310725
DCAF7	1983.25340717699	2014.31793301671	1698.84110342508	1739.99130322755	1726.61934235638	1668.03596565992
DCAF8	2219.77913787325	2285.57708125094	2101.37775042138	2197.55234557207	2297.53365992084	2345.95432603508
DCAKD	452.268865808326	463.765640529478	503.901807499005	474.352273256244	507.479393390625	521.81873792035
DCBLD1	321.63540785056	300.135122078511	280.703521392096	285.450925499333	332.042181222382	306.624258393368
DCBLD2	2920.44950328308	3096.72943742231	3041.92948008587	3026.61937183851	3101.37308968607	2573.41377589779
DCC	0	0	0	0	0.991170690216064	0
DCDC1	1.97929481754191	1.75005902086596	2.923995014501	1.04945193198284	0.991170690216064	2.22999460649722
DCDC2	0	0	0	0	0.991170690216064	0
DCDC2B	0	0	2.923995014501	1.04945193198284	0	0
DCHS1	82.1407349279891	74.3775083868031	98.4411654882003	105.994645130267	112.002287994415	115.959719537855
DCHS2	0	1.75005902086596	0.974665004833666	1.04945193198284	0	0
DCK	256.318678871677	270.38411872379	268.032876329258	183.654088096997	170.481358717163	180.629563126275
DCLK1	31.6687170806705	33.2511213964532	38.011935188513	49.3242408031935	52.5320465814514	28.9899298844639
DCLK2	163.291822447207	199.506728378719	336.259426667615	258.165175267779	381.600715733185	217.424474133479
DCLRE1A	154.384995768269	177.630990617894	173.490370860393	153.219982069495	136.781555249817	146.064646725568
DCLRE1B	175.167591352459	189.006374253523	153.022405758886	147.972722409581	146.693262151978	136.02967099633
DCLRE1C	286.008101134805	286.134649911584	317.740791575775	304.341060275024	371.689008831024	253.104387837435
DCN	36458.6105391219	40705.4977958317	33923.2154932357	44934.3833717093	36267.926725696	51634.4101161399
DCP1A	606.653861576594	662.397339397764	771.934683828263	658.006361353241	695.801824531677	670.113379252415
DCP1B	346.376593069834	351.761863194057	274.855531363094	355.764204942183	332.042181222382	373.524096588284
DCP2	420.600148727655	434.88966668519	523.395107595679	426.077484385034	569.923146874237	371.294101981787
DCPS	286.008101134805	214.38223005608	165.693050821723	194.148607416826	149.666774222626	205.159503797744
DCST1	0	0	0	0	5.94702414129639	0
DCST1-AS1	5.93788445262572	7.00023608346382	5.847990029002	6.29671159189705	7.92936552172852	3.34499190974583
DCST2	9.89647408770953	6.12520657303084	5.847990029002	5.24725965991421	5.94702414129639	11.1499730324861
DCSTAMP	1.97929481754191	0.875029510432978	0	0	0	0
DCT	1.97929481754191	1.75005902086596	1.94933000966733	4.19780772793136	2.97351207064819	1.11499730324861
DCTD	1663.59729414397	1598.67891556105	1435.68155211999	1532.19982069495	1352.94799214493	1692.56590633139
DCTN1	5115.48745593706	4637.65640529478	4339.20860151948	4717.28643426287	4487.02971460812	5085.50270011691
DCTN2	2303.89916761878	2178.82348097811	1887.92611436281	2082.11263305396	1863.4008976062	2519.89390534186
DCTN3	610.612451211678	563.519004718838	446.396572213819	487.995148372021	412.327007129883	653.388419703686
DCTN4	1625.99069261068	1763.18446352245	1675.44914330907	1698.01322594824	1629.48461471521	1664.69097375018
DCTN5	1515.15018282833	1515.55111206992	1482.46547235201	1498.6173588715	1625.51993195435	1535.35128657334
DCTN6	540.34748518894	619.520893386548	616.962948059711	523.676514059438	461.885541640686	543.003686682073
DCTPP1	261.266915915532	256.383646556863	192.983670957066	166.862857185272	145.702091461761	217.424474133479
DCUN1D1	800.624753695701	789.276618410546	883.046494379301	829.067026266444	816.724648738037	806.143050248745
DCUN1D2	248.401499601509	232.757849775172	377.195356870629	280.203665839419	365.741984689728	287.669304238141
DCUN1D3	452.268865808326	458.51546346688	390.8406669383	496.390763827884	501.532369249329	487.253821519643
DCUN1D4	805.572990739556	882.904776026875	1068.2328452977	978.089200608008	1042.7115661073	838.477972042955
DCUN1D5	852.086418951791	946.781930288482	847.958554205289	722.022929204195	710.669384884918	703.563298349873
DCXR	493.834056976706	436.639725706056	371.347366841627	345.269685622355	232.925112200775	495.058802642383
DDA1	737.28731953436	681.64798862729	635.48158315155	604.484312822117	587.764219298126	690.18333071089
DDAH1	3288.59833934588	3306.73651992622	3299.24104136196	2580.60230074581	2840.69519815924	2401.70419119751
DDAH2	452.268865808326	366.637364871418	378.170021875462	414.533513133222	357.812619167999	452.688905118936
DDB1	6871.12195909673	6489.21884937096	5690.09429821894	6155.03558107936	5570.37927901428	6599.66903792853
DDB2	764.997446979947	721.899346107207	654.974883248223	776.594429667302	775.095479748962	926.562758999595
DDHD1	601.70562453274	556.518768635374	680.316173373899	677.945948060915	782.033674580475	606.558532967244
DDHD2	953.030454646428	983.533169726667	1031.19557511402	1030.56179720715	1071.45551612357	945.517713154822
DDI2	119.747336461285	116.378924887586	162.769055807222	117.538616382078	149.666774222626	133.799676389833
DDIAS	130.633457957766	154.005193836204	186.16101592323	77.6594429667302	72.3554603857727	85.854792350143
DDIT3	328.562939711957	338.636420537562	307.019476522605	469.10501359633	361.777301928863	431.503956357212
DDIT4	6440.62533628136	6805.10450263727	6107.25092028775	6633.58566206354	5278.97509609076	6970.96313991031
DDIT4L	411.693322048717	506.642086540694	417.156622068809	589.791985774357	482.700126135223	563.073638140548
DDN	7.91717927016763	4.37514755216489	2.923995014501	2.09890386396568	6.93819483151245	11.1499730324861
DDN-AS1	4.94823704385477	5.25017706259787	3.89866001933466	13.6428751157769	5.94702414129639	8.91997842598888
DDO	1.97929481754191	1.75005902086596	2.923995014501	0	0.991170690216064	0
DDOST	6551.46584606371	6085.83024506136	4713.47996337561	5796.12302034123	4534.60590773849	6798.13855790678
DDR1	541.337132597712	465.515699550344	546.787067711687	549.912812359009	517.391100292786	556.383654321057
DDR2	12327.048123651	13846.4669730914	13470.8450318061	17076.6818372248	18307.9138189809	16177.4958728341
DDRGK1	1039.1297792095	909.155661339864	781.6813338766	871.045103545758	752.298553873993	933.252742819087
DDT	455.237808034639	435.764696195623	307.019476522605	356.813656874166	257.704379456177	412.549002201986
DDTL	15.8343585403353	14.8755016773606	13.6453100676713	17.8406828437083	6.93819483151245	17.8399568519778
DDX1	2552.30066722029	2548.96096389126	2670.58211324424	2372.8108182132	2174.62849433405	2136.33483302434
DDX10	694.732480957209	723.649405128073	677.392178359398	575.099658726597	521.35578305365	580.913594992526
DDX11	407.734732413633	286.134649911584	450.295232233154	370.456531989943	421.247543341827	334.499190974583
DDX11-AS1	0.989647408770953	3.50011804173191	1.94933000966733	3.14835579594852	3.96468276086426	1.11499730324861
DDX11L2	22.7618904017319	27.1259148234223	45.8092552271823	45.1264330752622	32.7086327771301	35.6799137039555
DDX11L5	0	0	0	0	0	1.11499730324861
DDX12P	67.2960237964248	63.0021247511744	110.137145546204	53.5220485311249	53.5232172716675	52.4048732526847
DDX17	10398.2253239564	10874.866755661	12487.4080419289	12540.950587195	13743.5727905359	11642.801840522
DDX18	1567.60149549319	1630.17997793664	1552.64135270003	1337.00176134614	1279.60136106894	1315.69681783336
DDX19A	1068.81920147263	999.283700914461	936.653069645153	910.924276961106	896.018303955322	917.642780573606
