ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa04260	Cardiac muscle contraction	65	-0.524457884109981	-1.69677308234281	0.00106308724827491	0.00617276466740273	0.00413322546443048	2876	tags=34%, list=16%, signal=29%	TNNC1/COX6B1/UQCR11/COX8A/COX7A2/UQCRC1/CACNA2D4/COX5B/ATP1A3/TPM3/COX7A1/TPM4/CACNA1C/ATP2A3/ATP2A2/ATP1B1/SLC8A1/CACNB3/TPM2/TPM1/TNNT2/ACTC1
hsa05014	Amyotrophic lateral sclerosis	326	-0.355270896601175	-1.42932790021192	0.00111102945662028	0.00634873975211587	0.0042510567346039	4631	tags=39%, list=25%, signal=30%	NDUFV3/MAPK13/NDUFB4/ALS2/UQCRH/HNRNPA3/CHCHD10/CASP3/DNAI1/SDHB/NDUFB7/CASP9/PSMD1/DAXX/NDUFAB1/PSMB5/ATP5F1B/BAD/PSMB3/PSMA2/MTOR/PSMD12/GPX7/NUP107/COX4I1/NDUFA7/NDUFS8/WDR41/NUP155/NDUFB6/MAP1LC3C/ATXN2/NDUFB8/KIF5B/UQCR10/NDUFS6/SEM1/DNAH10/NUP98/CYCS/NUP50/SEC13/PSMB7/NDUFA6/TUBA8/PSMC2/NDUFA8/NDUFC1/TOMM40L/ANXA11/MAPK11/PSMC4/NDC1/HSPA5/DCTN1/MAP3K5/EIF2S1/NCBP1/VDAC1/COX6B1/UQCR11/ACTR1A/ACTR1B/PFN2/NEFM/TUBA4A/NDUFA12/NXT1/COX8A/NDUFA13/ATP5MC1/PSMD3/APAF1/HNRNPA2B1/NDUFA11/DCTN3/SIGMAR1/COX7A2/DNALI1/UQCRC1/SRSF3/NDUFB11/NUP62/PSMD2/ADRM1/NUP58/NDUFA1/KLC1/NDUFB2/NDUFA3/RAB8A/KLC2/NRG1/BCL2L1/ATP5F1E/PSMD9/PSMA7/ALYREF/PINK1/COX5B/VCP/NUP85/PSMD8/TUBB3/SEH1L/PSMC3/SRSF7/TUBB2B/COX7A1/TUBA1A/ATG101/PFN1/NUP35/NUP188/FUS/NUP93/TOMM40/NEFH/TUBA1B/TUBB2A/ACTG1/TUBA1C/TUBB/ACTB/DNAH11/TUBB4B/TUBB6/MAP2K3
hsa04062	Chemokine signaling pathway	149	0.424228525807917	1.57167332493821	0.00115366787515916	0.00638954515472765	0.00427837965038781	748	tags=10%, list=4%, signal=10%	CXCL1/CXCL6/CXCL3/CXCL2/CCL2/CXCL8/CXCL5/NFKBIA/CXCL12/SHC3/PIK3R1/PF4V1/CX3CL1/PARD3/PF4
hsa05020	Prion disease	234	-0.377941554003233	-1.47789757981502	0.00114391856351634	0.00638954515472765	0.00427837965038781	5085	tags=44%, list=28%, signal=32%	PSMA5/CYC1/PSMD13/ATP5F1D/PSMD7/RAC1/ATP5PD/PSMD4/COX4I2/COX6A1/NDUFV3/MAPK13/NDUFB4/UQCRH/CASP3/SDHB/NDUFB7/CASP9/PSMD1/NDUFAB1/PSMB5/ATP5F1B/BAD/PSMB3/PSMA2/PSMD12/CSNK2B/COX4I1/NDUFA7/NDUFS8/NDUFB6/MAPK1/CAV1/CREB3/RYR3/NDUFB8/ATF6B/KIF5B/UQCR10/NDUFS6/SEM1/CYCS/PSMB7/NDUFA6/TUBA8/PSMC2/NDUFA8/NDUFC1/MAPK11/PSMC4/HSPA5/EIF2S1/VDAC1/COX6B1/UQCR11/NOTCH1/TUBA4A/NDUFA12/HSPA1B/COX8A/NDUFA13/ATP5MC1/ITPR1/PSMD3/APAF1/NDUFA11/COX7A2/UQCRC1/NDUFB11/PSMD2/ADRM1/NDUFA1/KLC1/NDUFB2/PRKCD/NDUFA3/KLC2/ATP5F1E/PRKACA/PSMD9/PSMA7/CREB5/COX5B/PSMD8/TUBB3/PSMC3/RAC2/TUBB2B/CREB3L2/COX7A1/TUBA1A/STIP1/CACNA1C/CYBA/TUBA1B/HSPA8/HSPA1A/TUBB2A/TUBA1C/EGR1/TUBB/TUBB4B/TUBB6/SLC25A4
hsa04371	Apelin signaling pathway	121	-0.45608085300389	-1.63106699549632	0.00124411410225021	0.00675330139647626	0.00452194742629551	4347	tags=45%, list=24%, signal=35%	MYLK/MEF2A/MTOR/HDAC4/NRAS/CDH1/GNG5/ADCY1/MAP1LC3C/MAPK1/RYR3/HRAS/RPS6KB2/PLIN1/ADCY3/GNG12/CALM1/PLCB2/AKT3/ADCY8/GNB2/KRAS/ADCY7/ITPR1/RRAS/ADCY5/MEF2C/ADCY9/RAF1/GNAI1/PLCB3/PRKAB1/GNB1/PRKACA/GNB4/MEF2D/AKT1/PLCB1/GNAI2/CALM3/SERPINE1/CCND1/GNG2/MAP2K1/PRKAG2/SLC8A1/HDAC5/EGR1/ADCY6/KLF2/MRAS/ACTA2/NOTCH3/PLAT/SPHK1
hsa04510	Focal adhesion	190	-0.393598454545241	-1.49666143464816	0.00126878989927051	0.00675330139647626	0.00452194742629551	3345	tags=35%, list=18%, signal=29%	PPP1R12A/CRK/PRKCA/PAK4/ROCK1/VAV2/AKT3/LAMB2/RHOA/COL9A3/LAMA3/TLN2/PARVA/GRB2/PIP5K1C/ARHGAP5/RAP1B/PPP1CA/LAMA1/ELK1/RAF1/EMP1/SRC/COMP/PDGFD/THBS3/COL4A2/ILK/PDGFRB/IGF1R/ERBB2/AKT1/RAC2/ITGA1/COL4A1/MYL12B/CCND1/PIP5K1A/FLNA/VCL/MAP2K1/TLN1/ITGA6/DIAPH1/ITGB8/THBS1/ITGA8/ITGA7/FLNB/EMP2/CCND3/VASP/MYL12A/ACTG1/BCAR1/PGF/MET/ZYX/ACTB/ACTN1/FLT1/ACTN4/ITGA3/MYL9/VTN/VAV3
hsa04010	MAPK signaling pathway	267	-0.36891556758989	-1.45854598292622	0.00127562359711218	0.00675330139647626	0.00452194742629551	2634	tags=25%, list=14%, signal=22%	KRAS/GRB2/MAP3K11/MAPK7/HSPA1B/DUSP3/RRAS/MEF2C/RAP1B/ELK1/TGFB3/CSF1R/IKBKG/RAF1/GDNF/TAOK2/PLA2G4B/PDGFD/NLK/PRKACA/KIT/CACNA2D4/MAP4K2/PDGFRB/MYD88/PPP5C/RPS6KA1/IGF1R/IGF2/ERBB2/RPS6KA4/AKT1/RAC2/CACNA1A/CACNA1C/FGF1/FLNA/STMN1/MAP2K1/TEK/ERBB3/RPS6KA6/MAP3K14/CACNB3/HSPA8/HSPA1A/SRF/PEA15/FGF7/DUSP4/PGF/MET/TGFB1/HSPB1/EPHA2/GADD45B/FGF5/FOS/BDNF/FLT1/MRAS/MAP2K3/DUSP5/DUSP1/FGFR3/RASGRP2/FGFR2/NR4A1
hsa05230	Central carbon metabolism in cancer	66	-0.525603241337078	-1.7074994016918	0.00146046690709691	0.0076198273413752	0.00510216509115474	1653	tags=29%, list=9%, signal=26%	KIT/PDGFRB/ERBB2/AKT1/PDK1/LDHA/PGAM1/SLC7A5/MAP2K1/PFKL/PFKP/SLC16A3/MET/HK2/SLC2A1/IDH2/GLS/FGFR3/FGFR2
hsa00982	Drug metabolism - cytochrome P450	38	0.639783734580322	1.90878763151882	0.00158374690952607	0.00814498410613405	0.00545380514708976	2776	tags=34%, list=15%, signal=29%	ADH1B/ALDH3A1/MGST1/ADH1C/FMO3/FMO2/FMO5/GSTM5/GSTA4/AOX1/FMO4/FMO1/GSTM3
hsa00040	Pentose and glucuronate interconversions	19	0.737865903826779	1.88491995469543	0.00218792413241509	0.011019535787611	0.00737857805661675	1990	tags=26%, list=11%, signal=23%	AKR1B10/AKR1B1/UGDH/AKR1B15/FGGY
hsa04151	PI3K-Akt signaling pathway	297	-0.353726891324351	-1.41538392302595	0.00220390715752221	0.011019535787611	0.00737857805661675	2205	tags=22%, list=12%, signal=20%	CSF1R/IKBKG/LPAR2/RAF1/GDNF/COMP/PPP2R1A/PDGFD/THBS3/IL6R/SGK1/COL4A2/GNB1/BCL2L1/PHLPP2/PKN3/KIT/CREB5/GNB4/PDGFRB/CDC37/IRS1/PPP2R5B/IGF1R/IGF2/ERBB2/AKT1/CREB3L2/ITGA1/COL4A1/HSP90AA1/JAK3/CCND1/GHR/GNG2/FGF1/MAP2K1/TEK/ERBB3/ITGA6/BRCA1/ITGB8/THBS1/ITGA8/ITGA7/YWHAH/PHLPP1/CCND3/FGF7/PGF/MET/GYS1/EPHA2/FGF5/BDNF/FLT1/CDK2/ITGA3/MAGI1/CCNE2/FGFR3/VTN/FGFR2/IL7R/NR4A1
hsa04022	cGMP-PKG signaling pathway	139	-0.422137855540072	-1.54709681497141	0.00234551523336119	0.0115669244384935	0.00774510437548252	3345	tags=37%, list=18%, signal=30%	PPP1R12A/ADORA1/ADCY3/CALM1/ROCK1/PLCB2/AKT3/ATP1A2/GNA12/RHOA/ADCY8/VDAC1/ADCY7/ITPR1/ADCY5/MEF2C/PPP1CA/ADCY9/RGS2/RAF1/GNAI1/ADRA1D/PLCB3/CREB5/ATP1A3/IRS1/MEF2D/AKT1/GUCY1B1/PDE5A/PLCB1/GNAI2/TRPC6/PDE3A/CALM3/CREB3L2/CACNA1C/ATP2A3/ADRA1B/GNA11/ATP2A2/MAP2K1/ATP1B1/SLC8A1/VASP/SRF/ADCY6/ADRA2C/SLC25A4/ADRA2A/MYL9
hsa04540	Gap junction	81	-0.466946244271541	-1.56843671242665	0.00273815834601853	0.0133207703319821	0.00891946317550845	3410	tags=48%, list=19%, signal=39%	TUBA8/ADCY3/GRM1/PRKCA/PLCB2/GNAS/ADCY8/TUBA4A/KRAS/GRB2/MAPK7/ADCY7/ITPR1/ADCY5/ADCY9/RAF1/SRC/PDGFD/GNAI1/PLCB3/PRKACA/PDGFRB/TUBB3/GUCY1B1/PLCB1/GNAI2/TUBB2B/TUBA1A/GNA11/MAP2K1/TUBA1B/TUBB2A/TUBA1C/TUBB/ADCY6/DRD2/TUBB4B/TUBB6/CDK1
hsa04082	Neuroactive ligand signaling	132	-0.414540245777176	-1.50233588798339	0.00284680486911905	0.0136646633717714	0.00914973073723877	4033	tags=30%, list=22%, signal=23%	GNG5/ADCY1/P2RY6/DRD4/GRIK5/GABBR2/ADORA1/ADCY3/GNG12/GRM1/PRKCA/PLCB2/GNAS/ADCY8/GNB2/HTR1B/ADCY7/ADCY5/ADCY9/GNAI1/CHRM3/ADRA1D/PLCB3/GNB1/PRKACA/GNB4/PLCB1/GNAI2/SLC1A1/ADRA1B/GNA11/GNG2/ADORA2B/ADCY6/DRD2/SLC17A9/ADRA2C/ADRA2A/PENK
hsa04727	GABAergic synapse	66	-0.509150979094954	-1.65405180904865	0.00290142340651965	0.0137435845571984	0.00920257562455679	4056	tags=41%, list=22%, signal=32%	SLC38A1/GNG5/ADCY1/GABBR2/NSF/ADCY3/GNG12/PRKCA/ADCY8/TRAK2/GNB2/ADCY7/ADCY5/ADCY9/SRC/GNAI1/GNB1/PRKACA/GNB4/SLC38A3/ABAT/GNAI2/CACNA1A/CACNA1C/GNG2/ADCY6/GLS
hsa05322	Systemic lupus erythematosus	30	0.629568507171662	1.78668590439481	0.00304422168900163	0.0142327247797479	0.00953009934082533	483	tags=20%, list=3%, signal=20%	C3/C1R/C1S/C2/C7/C6
hsa05225	Hepatocellular carcinoma	154	-0.39832214322458	-1.47752501261997	0.00322296109277978	0.014875205043599	0.00996029811398879	4285	tags=40%, list=24%, signal=31%	BAD/BAK1/CTNNB1/MTOR/WNT16/WNT3/FZD6/NRAS/SMARCB1/SHC4/E2F3/DVL1/MAPK1/ARID1A/AXIN1/HRAS/DVL3/SMARCC1/RPS6KB2/TXNRD2/PRKCA/AKT3/TCF7L1/GSTO2/KRAS/GRB2/ACTL6A/ELK1/TGFB3/TXNRD1/RAF1/LRP5/PLCG1/SMARCA4/BCL2L1/IGF1R/IGF2/AKT1/SMARCD3/WNT4/AXIN2/TCF7/WNT2/FZD7/WNT9A/E2F2/CCND1/DPF1/MAP2K1/WNT8B/WNT5B/ACTG1/FZD1/MET/TGFB1/FZD4/ACTB/GADD45B/E2F1/FZD8/FZD5/WNT2B
hsa03440	Homologous recombination	41	-0.552868749642914	-1.66188673604907	0.00327088616479138	0.0149053040420873	0.0099804521217485	2496	tags=39%, list=14%, signal=34%	TOP3A/RBBP8/BLM/RPA1/POLD1/POLD3/MUS81/BRCA2/BARD1/BRCA1/BRIP1/XRCC2/RAD51/XRCC3/RAD54L/EME1
hsa03460	Fanconi anemia pathway	51	-0.539568442791083	-1.6735149197342	0.00336773324255053	0.0151547995914774	0.0101475120071588	2496	tags=47%, list=14%, signal=41%	HES1/FAAP100/ERCC1/TOP3A/FANCE/BLM/FANCC/RPA1/RMI2/FANCM/MUS81/BRCA2/TELO2/FANCG/BRCA1/UBE2T/FANCD2/FANCI/CENPX/BRIP1/RAD51/EME1/FANCB/FANCA
hsa04350	TGF-beta signaling pathway	101	-0.438824448610048	-1.51953096177385	0.00428940500401316	0.0190640222400585	0.0127650909151269	1381	tags=21%, list=8%, signal=19%	NEO1/TFDP1/FST/TGIF1/SMAD7/BMP6/THBS1/PITX2/INHBA/THSD4/SMAD6/TGFB1/LRRC32/ID4/BMP4/ID1/NOG/SMAD9/BAMBI/GREM2/ID3
hsa04620	Toll-like receptor signaling pathway	81	0.479969293131675	1.63282695201087	0.00511515571278256	0.0224341055378542	0.0150216671583878	1414	tags=23%, list=8%, signal=22%	CXCL8/IL6/NFKBIA/MAP3K8/TLR3/CTSK/PIK3R1/IFNAR2/LY96/IKBKE/TRAF3/TLR1/MAP2K6/NFKB1/TLR2/TLR6/CASP8/IRF7/STAT1
hsa04933	AGE-RAGE signaling pathway in diabetic complications	96	0.451011960105347	1.58090102537148	0.00517230766567194	0.0224341055378542	0.0150216671583878	1152	tags=19%, list=6%, signal=18%	CCL2/CXCL8/ICAM1/IL6/PIM1/MMP2/AGTR1/PLCD4/PIK3R1/F3/PRKCE/VCAM1/COL4A4/COL4A3/FN1/VEGFC/NFKB1/JAK2
hsa05142	Chagas disease	85	0.478140917444895	1.65014857170168	0.00557477889199385	0.0238919095371165	0.0159977990760224	1503	tags=18%, list=8%, signal=16%	C3/CCL2/CXCL8/IL6/NFKBIA/BDKRB2/IFNGR1/PIK3R1/CFLAR/NFKB1/TLR2/TLR6/GNAL/CASP8/ACE
hsa05146	Amoebiasis	81	0.475854057038061	1.61882716389172	0.00598749165003116	0.0253587881648378	0.0169800072799645	1184	tags=17%, list=6%, signal=16%	CXCL1/CXCL3/CXCL2/CXCL8/IL6/PIK3R1/IL1R1/COL4A4/COL4A3/LAMC2/FN1/NFKB1/TLR2/GNAL
hsa04217	Necroptosis	107	0.419244152845804	1.48414668096333	0.00675911642927634	0.0282939757504591	0.018945381423553	3172	tags=29%, list=17%, signal=24%	TNFAIP3/TNFSF10/BIRC3/FTH1/PLA2G4C/SQSTM1/TLR3/IFNGR1/CYLD/IFNAR2/CFLAR/CASP1/JAK2/PLA2G4A/CASP8/MLKL/STAT1/TNFRSF10B/JAK1/TRPM7/TNFRSF1A/BIRC2/IFNAR1/EIF2AK2/IRF9/FTL/USP21/MAPK10/STAT2/BID/PPID
hsa04725	Cholinergic synapse	96	-0.421411991399112	-1.45702595359904	0.00775090919876953	0.0320727277190463	0.0214755983849755	4033	tags=39%, list=22%, signal=30%	GNG5/ADCY1/MAPK1/CREB3/HRAS/ADCY3/GNG12/PRKCA/PLCB2/AKT3/ADCY8/GNB2/CAMK2B/KCNQ5/KRAS/ADCY7/ITPR1/ADCY5/ADCY9/GNAI1/CHRM3/PLCB3/GNB1/PRKACA/CREB5/GNB4/AKT1/PLCB1/GNAI2/CREB3L2/CACNA1A/CACNA1C/GNA11/GNG2/MAP2K1/ADCY6/FOS
hsa03420	Nucleotide excision repair	61	-0.494866965935128	-1.577582920303	0.00821517075781213	0.0336075167365042	0.0225032787504662	3197	tags=39%, list=18%, signal=33%	POLD2/CDK7/POLE4/POLE3/RAD23B/ERCC1/POLR2I/POLR2E/POLR2C/RPA1/POLD1/PCNA/RFC4/POLD3/POLE2/GTF2H4/POLR2F/ERCC2/RFC5/POLR2L/RFC3/POLE/RFC2/LIG1
hsa00120	Primary bile acid biosynthesis	15	0.737700056226331	1.77461208393112	0.00842226473647245	0.0340675876980908	0.0228113379615871	33	tags=13%, list=0%, signal=13%	CH25H/CYP7B1
hsa00190	Oxidative phosphorylation	111	-0.420147943782913	-1.47818284645085	0.0085567160144579	0.0342268640578316	0.0229179879217644	5798	tags=57%, list=32%, signal=39%	ATP5MC3/NDUFV1/NDUFB3/ATP5PF/COX17/NDUFS5/NDUFB9/NDUFV2/SDHA/ATP6V0D1/ATP6V1B2/CYC1/ATP5F1D/ATP5PD/TCIRG1/COX4I2/ATP6AP1/COX6A1/NDUFV3/NDUFB4/UQCRH/COX10/SDHB/NDUFB7/NDUFAB1/ATP5F1B/COX4I1/NDUFA7/NDUFS8/NDUFB6/NDUFB8/UQCR10/NDUFS6/CYCS/NDUFA6/ATP6V1D/NDUFA8/NDUFC1/ATP6V1F/ATP5ME/ATP5MF/ATP6V0E1/ATP5MG/COX6B1/UQCR11/NDUFA12/ATP6V1E1/COX8A/NDUFA13/ATP5MC1/NDUFA11/ATP6V0B/COX7A2/UQCRC1/NDUFB11/ATP6V0C/NDUFA1/NDUFB2/NDUFA3/ATP5F1E/COX5B/COX7A1/ATP6V1C2
hsa04971	Gastric acid secretion	60	-0.498276651332947	-1.59041515341157	0.00891240979618833	0.034874647028563	0.023351737337839	3319	tags=45%, list=18%, signal=37%	ADCY3/CALM1/PRKCA/PLCB2/ATP1A2/GNAS/ADCY8/CAMK2B/ADCY7/ITPR1/ADCY5/ADCY9/GNAI1/CHRM3/PLCB3/PRKACA/ATP1A3/PLCB1/GNAI2/CALM3/CA2/ATP1B1/SLC4A2/ACTG1/EZR/ADCY6/ACTB
hsa05206	MicroRNAs in cancer	198	-0.367470678108523	-1.40974557586057	0.00883931703523159	0.034874647028563	0.023351737337839	1558	tags=18%, list=9%, signal=16%	PDGFRB/IRS1/MIR125B1/SLC7A1/ERBB2/MARCKS/MIR145/RASSF1/E2F2/BMF/CCND1/EZH2/STMN1/RECK/MAP2K1/ERBB3/CDC25C/BRCA1/THBS1/HDAC5/EZR/TIMP3/MET/FSCN1/TPM1/E2F1/MIR221/KIF23/GLS/NOTCH3/CDC25A/CDCA5/CCNE2/FGFR3/PTGS2
hsa04672	Intestinal immune network for IgA production	30	0.586582499411097	1.6646936298812	0.00952853106254609	0.0368846363711461	0.0246976073947148	448	tags=17%, list=2%, signal=16%	IL6/TNFSF13B/IL15RA/CXCL12/ITGA4
hsa04919	Thyroid hormone signaling pathway	112	-0.409786345523804	-1.44581057331981	0.0100122960971136	0.0383449637761797	0.0256754289612431	4349	tags=45%, list=24%, signal=34%	NCOR1/CASP9/BAD/CTNNB1/MTOR/PLCE1/NRAS/PDPK1/MED16/MAPK1/MED17/HRAS/RHEB/PLCD1/HDAC1/MED14/PRKCA/PLCB2/AKT3/ATP1A2/RXRA/FOXO1/NOTCH1/KRAS/THRA/RAF1/PLCG1/SRC/PLCB3/PLCD3/PRKACA/ATP1A3/AKT1/PLCB1/WNT4/ATP2A3/CCND1/ATP2A2/MAP2K1/PFKL/ATP1B1/PFKP/ACTG1/SLC2A1/DIO2/RCAN2/ACTB/BMP4/NOTCH3/RCAN1
hsa01230	Biosynthesis of amino acids	63	-0.464018347470173	-1.4801993123277	0.0103781299929697	0.0393276504996745	0.0263334267965657	2585	tags=32%, list=14%, signal=27%	PYCR1/PRPS2/GOT1/ACO2/ALDOA/PYCR2/GAPDH/SDSL/ENO2/ALDOC/ENO1/PGAM1/TPI1/PC/PFKL/PFKP/PYCR3/PGK1/IDH2/PRPS1
hsa04392	Hippo signaling pathway - multiple species	27	-0.575808558275827	-1.56382145482386	0.0113932818888471	0.0422843451544842	0.028313201872447	2807	tags=44%, list=15%, signal=38%	WWTR1/FAT4/TEAD4/RASSF2/NF2/YAP1/RASSF1/TEAD1/AJUBA/TEAD3/LATS2/WTIP
hsa04670	Leukocyte transendothelial migration	97	-0.430184300861787	-1.48798835560799	0.0113818832019911	0.0422843451544842	0.028313201872447	2438	tags=36%, list=13%, signal=31%	THY1/PRKCA/MAPK11/ROCK1/VAV2/CTNND1/RHOA/ARHGAP5/RAP1B/F11R/PLCG1/JAM3/GNAI1/SIPA1/MSN/GNAI2/RAC2/JAM2/MYL12B/CYBA/PTK2B/CTNNA1/RAPGEF3/VCL/ITGB2/VASP/MYL12A/ACTG1/EZR/BCAR1/ACTB/ACTN1/ACTN4/MYL9/VAV3
hsa04622	RIG-I-like receptor signaling pathway	54	0.515258174872782	1.61994034172942	0.0116747321123109	0.0428867710248155	0.0287165805984876	1637	tags=20%, list=9%, signal=19%	CXCL8/IFIH1/NFKBIA/IFNE/CYLD/IKBKE/TRAF3/NFKB1/CASP8/IRF7/AZI2
hsa00790	Folate biosynthesis	22	0.640576231651963	1.70497991310254	0.0137332955320786	0.0479998678791098	0.0321402624102811	2430	tags=41%, list=13%, signal=35%	AKR1B10/AKR1C3/GCH1/AKR1B1/PCBD2/DHFR2/AKR1B15/GPHN/SPR
hsa05412	Arrhythmogenic right ventricular cardiomyopathy	75	-0.453214049628921	-1.49849736471242	0.0133476318720832	0.0479998678791098	0.0321402624102811	2319	tags=32%, list=13%, signal=28%	SGCE/LAMA1/SNTB1/SGCG/CACNA2D4/LMNA/DAG1/DSP/TCF7/ITGA1/CACNA1C/ATP2A3/CTNNA1/ATP2A2/ITGA6/ITGB8/ITGA8/ITGA7/SLC8A1/CACNB3/DES/ACTG1/ACTB/ITGA3
hsa04972	Pancreatic secretion	70	-0.456579043544295	-1.49355180555147	0.0137302308511973	0.0479998678791098	0.0321402624102811	3588	tags=43%, list=20%, signal=35%	SLC12A2/CPA1/ADCY3/PRKCA/PLCB2/ATP1A2/TPCN2/GNAS/RHOA/ADCY8/ADCY7/ITPR1/ADCY5/RAP1B/ADCY9/CHRM3/RAB8A/PLCB3/ATP1A3/PLCB1/ATP2A3/CA2/BST1/ATP2A2/ATP1B1/SLC4A4/PLA2G5/SLC4A2/ADCY6/PLA2G2A
hsa04928	Parathyroid hormone synthesis, secretion and action	103	-0.419696521440496	-1.45788980659007	0.0133762991094109	0.0479998678791098	0.0321402624102811	3319	tags=39%, list=18%, signal=32%	ADCY3/CYP27B1/PRKCA/PLCB2/GNA12/FGFR1/GNAS/RHOA/ADCY8/RXRA/ADCY7/ITPR1/ADCY5/MEF2C/ADCY9/RAF1/LRP5/GNAI1/PTHLH/SGK1/PLCB3/PRKACA/WNK4/CREB5/OXSR1/MEF2D/PLCB1/GNAI2/CREB3L2/MMP24/GNA11/MAP2K1/HBEGF/EGR1/PTH1R/ADCY6/SOST/FOS/PDE4D/PDE4B
hsa04144	Endocytosis	238	-0.3404258372723	-1.32917233779675	0.0136870458368365	0.0479998678791098	0.0321402624102811	3105	tags=29%, list=17%, signal=24%	CBL/RAB11FIP5/RHOA/GBF1/ARF4/PRKCI/SMURF2/RAB11FIP3/VPS37B/ARFGAP1/IQSEC3/IQSEC1/EPN1/DNM2/ARF3/PARD6G/VPS4A/ARF6/RAB35/HSPA1B/CYTH1/PIP5K1C/EPS15L1/GRK5/RAB31/ARPC1B/AP2S1/ARAP3/ACTR2/CAPZB/RNF41/SRC/SNX12/EHD3/PARD6A/GRK2/RAB11B/RAB8A/ARF1/ARPC5L/ARPC2/CYTH3/CHMP6/ACAP1/ARF5/GRK6/IGF1R/AP2M1/RAB5C/ARPC4/CLTB/EHD2/CHMP1A/RAB11FIP1/AGAP1/LDLRAP1/PIP5K1A/PSD/ARPC5/CHMP3/HSPA8/HSPA1A/DNAJC6/RAB11FIP4/EHD4/EHD1/FGFR3/FGFR2
hsa04625	C-type lectin receptor signaling pathway	88	0.422254382968708	1.46331017830863	0.0138978698428974	0.0481080109946447	0.0322126740285779	1414	tags=20%, list=8%, signal=19%	RELB/IL6/NFKBIA/BCL3/IRF1/MDM2/CALML6/PIK3R1/NFATC4/CYLD/NFKB2/KSR1/IKBKE/NFKB1/CASP1/ITPR2/CASP8/STAT1
